Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim,anomaly_score,IsolationForest_Anomaly,High_Anomaly
288,71,5,34575.86,Auto,0,85524,Divorced,1,Urban,37,1,-0.08600665834738463,0,0
289,40,10,8343.4,Medical,0,185587,Divorced,3,Suburban,68,0,-0.04740146423196778,0,0
290,54,11,39490.0,Medical,3,35151,Divorced,0,Rural,64,0,-0.053129121086717634,0,0
291,49,10,15896.32,Auto,3,69190,Divorced,4,Rural,34,1,-0.1071293355334536,0,0
292,50,8,16681.22,Auto,4,76195,Single,4,Rural,34,0,-0.08040752173069748,0,0
293,18,2,1034.52,Home,3,146559,Divorced,4,Rural,75,0,-0.031726995746110376,0,0
294,36,8,35200.06,Home,0,84108,Divorced,3,Suburban,84,0,-0.04756106985246489,0,0
295,79,16,6106.85,Medical,4,169607,Single,1,Rural,47,0,0.0012989616457625974,1,1
296,19,5,38757.59,Life,2,122241,Married,3,Rural,7,0,-0.044348992837391576,0,0
297,70,3,24847.46,Home,1,125190,Married,3,Suburban,26,0,-0.03989813905894224,0,0
298,61,12,39321.85,Home,1,63050,Single,4,Rural,8,0,-0.041614178403949764,0,0
299,43,13,29404.36,Medical,4,52976,Married,1,Rural,29,0,-0.05243637746427643,0,0
300,49,13,4580.45,Life,2,20599,Married,2,Suburban,13,0,-0.03190946618909307,0,0
301,23,10,38399.79,Auto,1,79867,Widowed,1,Suburban,22,0,-0.05841554689632156,0,0
302,49,4,3955.07,Auto,4,23709,Widowed,3,Suburban,28,0,-0.032638527604917145,0,0
303,72,9,24195.74,Medical,3,175182,Widowed,0,Suburban,25,0,-0.01916665655817873,0,0
304,21,2,9031.29,Medical,0,69365,Single,1,Urban,85,0,0.012908744653563842,1,1
305,72,19,37740.59,Life,2,25723,Divorced,4,Suburban,14,0,-0.02114943459691032,0,0
306,28,1,45623.77,Medical,1,132308,Single,0,Rural,72,0,-0.016358853564051756,0,0
307,73,7,27929.25,Medical,0,178466,Single,2,Rural,89,0,-0.012373668435666452,0,0
308,76,17,26593.79,Medical,4,84120,Single,2,Rural,80,0,-0.02080229046312143,0,0
309,34,3,38316.18,Life,1,30316,Single,0,Rural,72,0,-0.001601699948511226,0,0
310,55,3,751.4,Medical,0,173694,Widowed,2,Urban,66,0,0.00020002923904194336,1,1
311,41,3,45929.05,Home,3,175916,Single,0,Urban,15,1,-0.01045500996830706,0,0
312,22,17,10273.72,Life,2,126276,Widowed,3,Urban,12,0,-0.021494221594123286,0,0
313,69,7,49213.88,Home,4,41162,Divorced,0,Rural,89,0,-0.02253522126623997,0,0
314,51,14,36944.57,Life,1,48833,Married,3,Rural,80,0,-0.05359112610065642,0,0
315,23,17,38825.43,Home,3,168278,Widowed,4,Suburban,23,0,-0.015823066883351777,0,0
316,39,18,32982.05,Life,2,146515,Single,4,Suburban,61,0,-0.0427709442518307,0,0
317,28,13,23847.33,Auto,2,140788,Divorced,2,Rural,56,1,-0.12773074821193248,0,0
318,65,18,28795.57,Medical,3,71747,Single,0,Suburban,35,0,-0.034415108417817364,0,0
319,33,4,2796.94,Medical,1,110037,Divorced,3,Suburban,59,0,-0.055666228500274806,0,0
320,50,1,31386.0,Life,2,133850,Married,4,Rural,85,1,-0.03852761339676147,0,0
321,26,18,31491.86,Home,4,138641,Divorced,4,Urban,72,0,-0.02357977598852934,0,0
322,77,1,44614.44,Auto,0,138519,Divorced,4,Rural,21,0,-0.05311946436477244,0,0
323,76,13,25529.99,Home,4,139271,Married,2,Rural,83,0,-0.03428091462996785,0,0
324,23,10,4318.65,Medical,2,75387,Married,4,Suburban,2,0,-0.006356519300396379,0,0
325,33,11,15656.7,Medical,0,45226,Divorced,1,Suburban,35,0,-0.04900105535129451,0,0
326,46,9,32953.66,Home,3,126287,Single,2,Rural,81,0,-0.0652881776419153,0,0
327,20,9,12343.31,Life,0,157572,Widowed,0,Urban,35,0,-0.007478602905833909,0,0
328,37,5,14386.13,Life,0,21634,Single,1,Rural,9,1,-0.024368994050304127,0,0
329,77,1,41113.22,Home,0,165131,Widowed,2,Urban,20,0,-9.610529621328912e-05,0,0
330,76,17,29423.83,Medical,2,135855,Married,2,Urban,88,0,-0.00792258155002512,0,0
331,53,2,25672.11,Home,1,24076,Single,3,Rural,48,0,-0.029767270761716813,0,0
332,36,13,16263.37,Medical,2,126694,Married,1,Rural,8,1,-0.06161025461986924,0,0
333,43,9,36680.94,Home,1,58210,Divorced,1,Rural,78,0,-0.08122600947231834,0,0
334,20,4,14742.06,Life,3,148798,Divorced,1,Urban,51,0,-0.05701598652168549,0,0
335,36,5,36984.64,Auto,3,177003,Single,4,Suburban,47,0,-0.04850339361638578,0,0
336,37,11,3970.02,Medical,3,52007,Married,4,Urban,59,0,-0.00771944226404031,0,0
337,49,19,43294.8,Auto,3,173816,Single,0,Urban,49,0,-0.049959940231244726,0,0
338,24,3,25228.54,Life,3,181468,Single,0,Urban,38,0,0.003291334640699306,1,1
339,69,12,22206.15,Home,4,108619,Widowed,0,Suburban,15,0,-0.026881225480123505,0,0
340,58,19,30745.66,Life,2,142315,Divorced,4,Urban,27,0,-0.07009115209853933,0,0
341,50,19,31397.51,Auto,1,86038,Single,3,Urban,5,0,-0.06941158210027687,0,0
342,57,13,7035.74,Life,3,163828,Divorced,0,Urban,60,0,-0.05000097720624008,0,0
343,56,7,37933.56,Life,4,161677,Widowed,2,Suburban,5,1,-0.02885210039949504,0,0
344,35,15,14158.45,Home,4,173488,Married,4,Urban,65,0,-0.010631938787199369,0,0
345,57,7,45295.61,Auto,4,76558,Single,3,Suburban,39,0,-0.061175704334263004,0,0
346,18,8,40983.61,Auto,2,188559,Divorced,2,Suburban,70,0,-0.06950379882599689,0,0
347,28,5,17640.17,Auto,3,126052,Single,2,Rural,61,0,-0.08886126598428407,0,0
348,45,14,40483.1,Medical,4,113079,Married,4,Rural,27,0,-0.025643176000288426,0,0
349,74,4,18141.33,Life,4,116816,Single,1,Rural,79,0,-0.01965426713227214,0,0
350,42,10,5496.91,Auto,3,153942,Single,3,Suburban,46,1,-0.06856794841941694,0,0
351,67,15,48113.47,Life,2,147942,Divorced,4,Rural,8,0,-0.054789266338080456,0,0
352,40,18,32803.8,Home,4,155830,Married,1,Rural,51,0,-0.029144945523785548,0,0
353,48,13,23076.93,Home,1,131342,Widowed,4,Rural,14,0,-0.06544591147946666,0,0
354,47,8,20189.78,Medical,0,189808,Married,4,Suburban,33,0,-0.01972025915397191,0,0
355,59,9,16572.91,Medical,0,85138,Married,2,Urban,19,0,-0.027699488826306684,0,0
356,52,16,49081.66,Home,0,70250,Widowed,4,Rural,77,0,-0.015025921371474737,0,0
357,24,19,7169.99,Auto,2,137857,Single,1,Rural,59,0,-0.06425309135243262,0,0
358,77,16,16082.85,Home,4,135070,Divorced,2,Rural,57,0,-0.05426780370953843,0,0
359,33,7,24532.13,Life,0,60558,Single,1,Rural,74,1,-0.027520679657639824,0,0
360,43,14,24160.98,Medical,0,73092,Single,1,Suburban,66,0,-0.037288314855102755,0,0
361,65,14,23832.64,Medical,3,95121,Widowed,2,Urban,1,0,-0.022530763184142377,0,0
362,74,4,9201.3,Home,4,142140,Widowed,1,Urban,49,0,-0.016442157454954698,0,0
363,69,15,7674.16,Auto,4,150877,Single,0,Rural,13,1,-0.05207921229239809,0,0
364,77,3,13111.0,Auto,3,75604,Married,4,Urban,55,0,-0.045950119269165035,0,0
365,66,5,45769.04,Life,4,57039,Divorced,2,Rural,68,1,-0.05244631962213042,0,0
366,19,1,6096.12,Medical,1,89859,Married,2,Rural,43,0,-0.018568353689296213,0,0
367,18,3,37992.54,Home,2,112506,Single,0,Urban,45,0,-0.015982670561200063,0,0
368,65,15,37998.65,Home,3,120342,Single,0,Urban,5,0,-0.024216491312279764,0,0
369,79,8,40583.63,Medical,0,199817,Divorced,0,Suburban,7,0,-0.00983383871833643,0,0
370,29,4,44387.47,Home,4,25461,Married,0,Rural,38,0,0.0058899368758295045,1,1
371,22,2,13520.29,Medical,1,60831,Single,3,Urban,43,1,-0.02101370048280471,0,0
372,54,10,11615.69,Auto,1,71137,Single,2,Suburban,26,0,-0.07721958499287684,0,0
373,49,4,23542.53,Auto,2,54030,Widowed,1,Urban,15,0,-0.06397053446337098,0,0
374,76,3,13621.91,Home,1,156803,Divorced,2,Urban,38,0,-0.06387510766081972,0,0
375,72,2,36848.34,Auto,4,41500,Widowed,2,Rural,0,0,-0.04051945915782962,0,0
376,26,17,31979.01,Auto,4,53117,Widowed,2,Suburban,50,0,-0.04016871758734886,0,0
377,58,13,43811.89,Life,1,114138,Widowed,0,Rural,62,0,-0.04921224938274471,0,0
378,52,5,4595.55,Medical,4,182246,Single,0,Urban,32,0,0.012064327868773539,1,1
379,36,9,45796.63,Medical,4,53208,Married,3,Suburban,49,0,-0.027482687639886816,0,0
380,65,6,15020.76,Home,0,104728,Widowed,2,Rural,53,1,-0.06116309558627642,0,0
381,33,5,24789.37,Medical,3,104482,Married,4,Suburban,26,0,-0.038418047129389676,0,0
382,20,10,22211.27,Life,4,45960,Single,3,Urban,80,1,-0.010794912570698312,0,0
383,37,8,38135.43,Home,4,161319,Widowed,0,Suburban,78,0,-0.011633085456934866,0,0
384,41,7,21306.5,Home,2,116342,Single,2,Urban,85,0,-0.048767600255893884,0,0
385,71,7,47205.88,Medical,3,127918,Widowed,0,Rural,18,0,-0.018206471888733256,0,0
386,73,6,45175.43,Auto,3,134761,Widowed,1,Urban,27,0,-0.060669547440104776,0,0
387,50,3,43671.98,Auto,3,46038,Single,0,Urban,22,0,-0.03266751937050272,0,0
388,41,19,4027.29,Auto,1,178842,Divorced,0,Suburban,63,0,-0.06503218126446308,0,0
389,69,15,42785.77,Auto,0,142232,Divorced,3,Suburban,38,0,-0.09150576229292279,0,0
390,28,4,39190.95,Life,0,92485,Married,1,Rural,48,0,-0.0445581131897288,0,0
391,66,12,5623.89,Home,2,77773,Married,4,Suburban,58,0,-0.029570889229038833,0,0
392,25,6,5817.01,Auto,3,103391,Single,4,Rural,19,0,-0.06067555270640823,0,0
393,53,19,5507.61,Life,3,72633,Single,4,Urban,60,1,-0.018077266641049028,0,0
394,55,4,1060.96,Home,4,142226,Single,2,Urban,8,0,-0.015385824248877245,0,0
395,57,15,27657.4,Medical,1,170636,Divorced,4,Suburban,22,0,-0.060066666320676254,0,0
396,37,9,48683.02,Medical,1,169186,Divorced,2,Urban,6,0,-0.045129328112805345,0,0
397,79,5,22214.89,Life,2,52803,Widowed,0,Urban,30,0,-0.000754766237234028,0,0
398,52,13,27267.5,Home,0,135708,Widowed,4,Rural,59,1,-0.05785965224163381,0,0
399,65,18,48414.5,Auto,3,149997,Single,3,Suburban,60,1,-0.05261177330185418,0,0
400,79,5,13131.52,Home,2,123838,Single,1,Rural,74,1,-0.03737822873905994,0,0
401,42,16,42994.28,Auto,1,43545,Married,1,Urban,80,1,-0.04010490652900345,0,0
402,52,19,27546.33,Life,1,82759,Divorced,0,Urban,25,1,-0.06187006815216611,0,0
403,42,14,28689.09,Auto,1,126313,Single,1,Urban,81,0,-0.07685675600223252,0,0
404,46,16,17487.11,Life,3,96488,Divorced,1,Suburban,53,1,-0.08315721076904814,0,0
405,35,15,28298.43,Home,3,137805,Single,0,Urban,30,0,-0.0385000401657245,0,0
406,63,4,4120.55,Home,3,73866,Widowed,0,Urban,40,0,-0.02007535447046882,0,0
407,35,7,38349.86,Auto,4,147145,Single,0,Rural,27,0,-0.0574206810866279,0,0
408,19,16,14592.04,Home,0,90499,Widowed,3,Suburban,89,0,-0.015042168902807629,0,0
409,71,8,44436.61,Auto,1,98243,Married,0,Urban,5,0,-0.03187739774275067,0,0
410,52,17,18708.61,Home,1,140779,Married,0,Rural,33,0,-0.046847922146723175,0,0
411,33,16,7569.79,Medical,4,163932,Married,0,Urban,8,0,0.010890887830974805,1,1
412,78,10,34946.14,Auto,1,102946,Single,4,Rural,11,0,-0.04902014416249034,0,0
413,58,10,8646.62,Life,1,138353,Married,4,Urban,15,0,-0.03474110080458681,0,0
414,53,2,37807.19,Medical,3,37670,Single,3,Suburban,70,0,-0.004578739211865246,0,0
415,50,9,48421.56,Life,3,104766,Divorced,3,Suburban,30,0,-0.06948297646594148,0,0
416,21,17,39087.87,Home,0,192352,Widowed,1,Rural,32,1,-0.02902168394703397,0,0
417,50,11,1611.24,Medical,1,109694,Divorced,4,Urban,6,0,-0.0358890367270055,0,0
418,31,10,30194.35,Home,2,186133,Single,3,Suburban,2,1,-0.025626398691001584,0,0
419,38,17,34922.83,Auto,1,70764,Married,3,Urban,19,0,-0.06742022326967356,0,0
420,65,4,41360.19,Life,1,135164,Widowed,1,Suburban,4,0,-0.023657921663845283,0,0
421,37,16,3272.11,Home,0,43810,Married,0,Rural,66,0,-0.0033906231184208657,0,0
422,73,15,24265.34,Life,2,129660,Divorced,2,Suburban,37,0,-0.08838019437070843,0,0
423,25,5,27000.86,Life,1,110894,Single,1,Urban,78,1,-0.03480882352593084,0,0
424,24,6,8871.68,Home,2,196660,Widowed,2,Urban,55,0,-0.03614237558156086,0,0
425,20,17,16461.27,Auto,3,35933,Widowed,1,Urban,22,1,-0.04061941176530981,0,0
426,34,1,22290.98,Life,3,181106,Single,1,Rural,1,0,-0.009700861571612984,0,0
427,50,19,41743.88,Home,2,21947,Single,0,Rural,20,0,-0.02476660420285992,0,0
428,65,4,46505.67,Auto,1,39715,Widowed,3,Urban,77,0,-0.04143824397741047,0,0
429,29,17,31606.93,Home,2,50956,Divorced,4,Urban,13,0,-0.05352169815908969,0,0
430,76,9,20049.79,Auto,2,100846,Divorced,1,Suburban,61,1,-0.0989563353352631,0,0
431,68,2,13074.54,Life,3,36303,Married,0,Suburban,10,0,0.010221661499799084,1,1
432,39,8,49115.69,Medical,2,133318,Widowed,2,Suburban,3,0,-0.028270588813289255,0,0
433,72,15,49159.49,Home,4,44031,Single,3,Urban,46,0,-0.014512994031693593,0,0
434,39,7,46286.36,Life,4,114786,Single,1,Suburban,19,0,-0.02352886289023215,0,0
435,63,6,39390.62,Home,3,107389,Single,2,Urban,51,0,-0.06253678849948519,0,0
436,47,1,16626.09,Home,1,169049,Single,1,Rural,15,0,-0.0503923490296696,0,0
437,55,15,40941.52,Auto,1,62707,Widowed,4,Suburban,44,0,-0.06358731306565446,0,0
438,55,7,20735.25,Home,3,165537,Divorced,4,Urban,7,1,-0.046728934126205934,0,0
439,62,17,16675.27,Auto,1,95761,Married,3,Urban,61,0,-0.06920147369117624,0,0
440,68,2,37370.84,Life,0,167712,Divorced,2,Rural,83,0,-0.057326750150785366,0,0
441,71,9,4442.87,Home,4,51535,Married,4,Rural,20,0,-0.024110681846461257,0,0
442,25,9,2903.85,Life,0,190352,Single,0,Rural,63,0,-0.00011743746374703878,0,0
443,44,13,22673.71,Medical,0,22991,Single,3,Rural,29,0,-0.04017998657338617,0,0
444,44,6,22559.12,Life,0,168873,Widowed,1,Suburban,35,0,-0.041985834673112454,0,0
445,51,6,44834.39,Home,3,109680,Single,2,Rural,4,0,-0.04913560793290539,0,0
446,38,3,6744.58,Medical,0,27965,Widowed,2,Urban,84,0,0.004768356988637312,1,1
447,47,17,6602.55,Auto,2,164802,Widowed,0,Urban,37,0,-0.04763143200574671,0,0
448,50,17,7798.9,Medical,1,49553,Widowed,4,Urban,86,0,-0.0028553271311556605,0,0
449,45,12,1971.94,Home,3,138802,Single,2,Urban,18,0,-0.039046464171703876,0,0
450,64,16,4050.72,Home,2,28301,Single,0,Urban,73,1,-0.007610043861427718,0,0
451,50,15,33163.56,Life,2,38936,Divorced,0,Rural,26,0,-0.07300459911569857,0,0
452,22,13,21863.42,Auto,4,165227,Married,1,Urban,12,0,-0.047119003271149706,0,0
453,77,1,38298.35,Home,4,147978,Divorced,0,Rural,8,0,-0.01960509772229513,0,0
454,78,17,49633.59,Home,2,147230,Single,3,Rural,16,1,-0.022872184346631186,0,0
455,65,3,33122.22,Auto,4,68848,Married,2,Rural,43,1,-0.08065571284331069,0,0
456,36,15,2997.55,Auto,1,22042,Widowed,3,Rural,44,0,-0.048401003154854405,0,0
457,21,4,5675.86,Life,1,169637,Married,0,Suburban,87,0,0.005797968780829277,1,1
458,52,4,44109.7,Medical,4,198674,Widowed,0,Suburban,41,0,-0.006086800558441907,0,0
459,66,18,26611.05,Auto,0,57260,Single,3,Suburban,50,0,-0.05000735315694127,0,0
460,34,17,41329.44,Home,2,56326,Married,1,Suburban,82,0,-0.018156044469029076,0,0
461,61,19,42902.31,Auto,1,62581,Widowed,0,Suburban,57,0,-0.041465419264928416,0,0
462,45,11,46419.89,Home,4,154730,Divorced,3,Urban,57,0,-0.06053170289845489,0,0
463,47,3,47516.55,Life,4,101855,Divorced,3,Suburban,29,0,-0.04343841623087885,0,0
464,46,8,27963.88,Medical,1,104614,Widowed,2,Urban,4,0,-0.037094526689254725,0,0
465,63,14,17380.5,Life,1,122188,Divorced,1,Urban,7,0,-0.07039705161816046,0,0
466,70,1,48112.31,Auto,0,188620,Divorced,4,Rural,36,0,-0.051458587617065454,0,0
467,23,14,27596.62,Home,4,170740,Married,3,Rural,46,0,-0.029785175950532428,0,0
468,52,2,3680.51,Auto,4,191357,Divorced,2,Rural,88,0,-0.0468800709739835,0,0
469,77,4,32317.44,Auto,3,173618,Married,4,Suburban,44,0,-0.0519355030422437,0,0
470,58,19,29590.4,Auto,0,57874,Single,2,Urban,4,0,-0.03984617079991559,0,0
471,54,6,44841.75,Auto,1,71318,Divorced,2,Suburban,62,1,-0.09741812623869894,0,0
472,41,1,32832.77,Medical,1,57165,Single,1,Rural,85,0,-0.027845690925663802,0,0
473,46,17,17778.1,Home,2,76820,Divorced,0,Rural,46,0,-0.0742383737969099,0,0
474,66,8,48328.17,Auto,1,65411,Widowed,1,Urban,24,0,-0.05596945348168181,0,0
475,63,19,40180.16,Home,4,105312,Widowed,4,Urban,49,0,-0.026189738179298594,0,0
476,70,1,31705.67,Medical,1,56479,Single,1,Rural,44,0,-0.013959425048538532,0,0
477,48,5,14999.8,Home,4,140567,Single,0,Suburban,29,0,-0.020232743536992004,0,0
478,52,16,18990.24,Home,4,119890,Single,1,Suburban,47,0,-0.05063606761012762,0,0
479,77,6,33663.51,Medical,0,59906,Widowed,1,Urban,50,0,-0.011949424477270543,0,0
480,50,8,4063.05,Auto,1,149523,Single,1,Rural,54,0,-0.0844066944442125,0,0
481,69,13,13205.69,Home,0,93198,Widowed,3,Suburban,54,0,-0.03852038328657903,0,0
482,78,16,35838.1,Life,4,92940,Single,3,Urban,45,0,-0.023352624400734157,0,0
483,38,3,24260.92,Home,1,193677,Married,1,Urban,30,0,-0.017104058176921844,0,0
484,49,19,20418.48,Auto,1,29542,Married,0,Urban,33,0,-0.029591897759547958,0,0
485,40,12,7997.15,Life,0,47774,Divorced,0,Suburban,73,0,-0.019303545699047686,0,0
486,50,16,22371.53,Auto,0,159628,Married,0,Urban,67,0,-0.04960366031032237,0,0
487,20,11,38649.25,Home,4,197195,Single,0,Suburban,32,0,-0.005407841006569214,0,0
488,35,10,13568.64,Medical,4,98342,Married,2,Urban,55,0,-0.03585969605612516,0,0
489,42,4,767.23,Auto,1,137887,Married,1,Suburban,57,0,-0.06006896816129137,0,0
490,59,12,33590.99,Auto,1,193658,Single,1,Rural,56,0,-0.08215103309390509,0,0
491,48,2,48645.02,Medical,3,146081,Married,2,Suburban,16,0,-0.017687100033524916,0,0
492,71,19,30537.91,Home,3,34864,Single,0,Rural,10,0,-0.017887433891684568,0,0
493,75,5,6436.13,Auto,2,115552,Married,4,Urban,70,0,-0.044069682065274396,0,0
494,20,8,16376.29,Home,4,78989,Single,4,Suburban,80,0,-0.008598051169413479,0,0
495,57,7,43448.26,Home,2,76093,Widowed,2,Urban,16,0,-0.05118855235572772,0,0
496,63,14,12012.12,Home,2,53749,Widowed,4,Rural,9,0,-0.036834364288207855,0,0
497,41,3,30580.95,Medical,0,79739,Divorced,3,Urban,25,0,-0.05183466282200644,0,0
498,67,18,20432.22,Home,0,194068,Married,1,Urban,5,1,0.00040577255174933935,1,1
499,49,16,10788.26,Home,3,37305,Divorced,4,Urban,80,0,-0.04588126904825851,0,0
500,64,19,40763.64,Life,2,97474,Single,3,Rural,15,1,-0.04376446872493922,0,0
501,39,19,37270.15,Life,3,36318,Widowed,1,Rural,89,0,-0.01349851858969997,0,0
502,40,18,33248.76,Life,4,72810,Single,3,Suburban,3,0,-0.01460720939378446,0,0
503,19,16,12198.66,Auto,1,146662,Divorced,1,Suburban,61,0,-0.0724861121689081,0,0
504,44,8,5343.92,Auto,0,141752,Single,1,Suburban,83,1,-0.04659368313089418,0,0
505,59,1,29019.89,Life,4,188892,Single,4,Suburban,63,0,0.005208347488020237,1,1
506,19,17,27907.05,Medical,4,81800,Single,2,Urban,55,0,-0.014965005771001016,0,0
507,43,12,9825.06,Medical,0,90942,Single,4,Rural,74,0,-0.021358584435094752,0,0
508,34,11,3284.21,Life,0,40661,Widowed,0,Rural,22,0,-0.01182709773037427,0,0
509,57,5,4495.07,Auto,2,103394,Single,3,Urban,32,0,-0.06968843628580856,0,0
510,50,12,49642.16,Auto,3,50816,Single,0,Suburban,30,0,-0.04543685843221268,0,0
511,26,17,39287.4,Medical,4,32850,Widowed,1,Rural,6,0,0.0009371209873270114,1,1
512,60,6,46138.38,Home,2,190938,Single,4,Urban,85,1,-0.016083466522586076,0,0
513,71,1,10155.21,Medical,2,177716,Single,0,Urban,4,1,0.017622977554510255,1,1
514,65,5,48048.14,Home,4,72919,Divorced,0,Suburban,36,1,-0.029525731030124125,0,0
515,56,14,7561.39,Auto,4,47428,Widowed,0,Suburban,0,1,-0.020788819423684046,0,0
516,46,5,25699.55,Auto,1,125023,Married,1,Rural,69,0,-0.0938662917068801,0,0
517,59,1,41569.94,Life,3,134160,Single,1,Rural,44,1,-0.025078726468685142,0,0
518,72,18,17815.27,Auto,4,126898,Divorced,1,Suburban,46,0,-0.08635599273434963,0,0
519,43,16,21529.01,Home,0,184452,Widowed,0,Rural,67,1,-0.02552245430686506,0,0
520,52,9,6845.16,Medical,1,92822,Single,3,Suburban,29,0,-0.033361969742958464,0,0
521,67,19,6584.63,Life,3,95604,Married,4,Urban,80,0,-0.010623036598258473,0,0
522,42,5,31168.63,Home,0,154089,Single,4,Urban,59,0,-0.03423488917210549,0,0
523,41,2,33938.85,Medical,0,29926,Divorced,1,Urban,23,0,-0.03107447767919802,0,0
524,30,15,38977.96,Medical,3,64508,Widowed,0,Rural,30,1,-0.02550664396206359,0,0
525,77,7,28055.76,Medical,1,174558,Divorced,3,Suburban,27,0,-0.05937629910688125,0,0
526,75,4,32465.08,Auto,0,145799,Widowed,2,Urban,44,0,-0.05242167881741544,0,0
527,24,1,1169.1,Medical,2,115933,Married,1,Urban,3,0,-0.0035731218550647537,0,0
528,74,13,8527.45,Auto,3,180583,Single,2,Rural,60,0,-0.06326415788608308,0,0
529,53,7,49253.28,Medical,3,145030,Divorced,4,Rural,38,0,-0.05948268578920035,0,0
530,62,15,4261.68,Medical,4,134541,Married,4,Urban,82,0,0.017350854523845105,1,1
531,37,14,34100.02,Auto,1,30002,Married,3,Rural,23,0,-0.07279313109608299,0,0
532,18,19,9216.09,Auto,2,68586,Single,3,Rural,70,0,-0.0468555949587931,0,0
533,25,18,35977.57,Home,2,88737,Divorced,2,Rural,45,1,-0.08506301581639286,0,0
534,63,10,35446.52,Medical,4,149157,Single,4,Rural,52,0,-0.01985143718573612,0,0
535,33,9,12092.85,Auto,0,47048,Single,3,Suburban,47,0,-0.05045910572444634,0,0
536,31,8,13846.9,Home,0,191396,Widowed,3,Rural,8,1,-0.03704287867059297,0,0
537,29,10,32911.15,Home,2,147912,Widowed,4,Rural,21,1,-0.05255548129287624,0,0
538,68,17,19809.26,Auto,1,99517,Single,4,Suburban,1,1,-0.04040017001165008,0,0
539,40,2,10130.12,Medical,0,165597,Widowed,0,Rural,15,0,-0.003163202028335421,0,0
540,32,6,36718.14,Home,3,141443,Divorced,3,Rural,4,0,-0.07695347811812958,0,0
541,45,5,8130.3,Medical,4,72634,Widowed,2,Urban,11,0,-0.01866748381749861,0,0
542,51,9,42854.36,Medical,1,81491,Married,1,Urban,51,0,-0.028944232404228276,0,0
543,19,5,25976.14,Home,0,142416,Single,1,Urban,25,0,-0.03426571288210334,0,0
544,49,18,5732.18,Auto,2,25565,Single,4,Suburban,14,0,-0.027503178264383088,0,0
545,40,9,34856.58,Medical,4,100483,Divorced,2,Rural,66,0,-0.07782523137537734,0,0
546,39,17,26198.57,Life,0,126234,Single,0,Suburban,72,1,-0.01164537107968211,0,0
547,68,17,15253.85,Auto,2,92053,Widowed,3,Suburban,58,1,-0.0620381727865863,0,0
548,42,12,21415.7,Home,0,34287,Married,0,Rural,38,0,-0.018647378789104496,0,0
549,75,7,15267.72,Life,4,97365,Single,2,Rural,62,0,-0.03624906756014701,0,0
550,79,3,13519.78,Medical,3,153494,Widowed,0,Urban,24,0,0.0008072758780180989,1,1
551,78,10,8598.62,Auto,3,49060,Married,4,Rural,40,0,-0.056522167012175384,0,0
552,39,2,18456.97,Life,2,61633,Single,1,Suburban,27,0,-0.033279568156556416,0,0
553,75,3,12923.87,Auto,3,125251,Single,4,Urban,20,1,-0.046354199320884026,0,0
554,75,16,34330.01,Medical,4,33790,Single,3,Suburban,88,0,0.00689353133344206,1,1
555,39,2,34351.9,Auto,2,151059,Married,4,Rural,60,0,-0.08236693463989275,0,0
556,66,10,25341.09,Life,0,176240,Single,2,Urban,56,0,-0.04364368441011868,0,0
557,69,6,39008.25,Auto,1,175091,Single,2,Rural,10,0,-0.07295328653806188,0,0
558,59,11,42146.32,Home,0,194811,Widowed,3,Urban,18,0,-0.023523401020805523,0,0
559,23,7,29198.44,Home,4,23668,Widowed,3,Urban,74,0,-0.016148904517811147,0,0
560,32,15,31137.29,Life,2,96280,Widowed,1,Urban,88,1,-0.0415873628160669,0,0
561,71,6,14502.85,Auto,0,48754,Widowed,0,Rural,0,0,-0.03862221023116985,0,0
562,60,9,44796.03,Life,2,105058,Single,1,Urban,31,1,-0.04717037292622284,0,0
563,77,12,1698.2,Auto,3,24509,Married,4,Urban,84,0,-0.01569372987592521,0,0
564,54,19,17755.82,Medical,1,153572,Single,0,Rural,76,1,-0.027631225217517152,0,0
565,50,3,36229.12,Home,4,138981,Divorced,3,Suburban,33,0,-0.06435912796647425,0,0
